gene,rank_in_group,scores,log2fc,n_groups,agg_rank,symbol
ENSG00000292338,4910.0,11.612688,2.6182973,1,4908.838731169701,ENSG00000292338
ENSG00000157540,4911.0,11.612213,1.7043294,1,4909.838778734207,ENSG00000157540
ENSG00000145390,4912.0,11.610723,3.8817174,1,4910.838927745819,ENSG00000145390
ENSG00000265681,4913.0,11.60835,105.39428,1,4911.839164972305,ENSG00000265681
ENSG00000163872,4914.0,11.608161,1.604589,1,4912.839183926582,ENSG00000163872
ENSG00000148344,4915.0,11.605522,3.6384952,1,4913.83944773674,ENSG00000148344
ENSG00000167972,4916.0,11.60466,4.573295,1,4914.839534044266,ENSG00000167972
ENSG00000164742,4917.0,11.599261,4.4276075,1,4915.840073823929,ENSG00000164742
ENSG00000009830,4918.0,11.598242,3.8747914,1,4916.840175867081,ENSG00000009830
ENSG00000215717,4919.0,11.595209,2.120066,1,4917.840479135513,ENSG00000215717
ENSG00000106268,4920.0,11.592609,3.6504817,1,4918.8407390117645,ENSG00000106268
ENSG00000127419,4921.0,11.590832,2.7613678,1,4919.8409168720245,ENSG00000127419
ENSG00000087095,4922.0,11.588737,3.1437125,1,4920.841126322746,ENSG00000087095
ENSG00000170365,4923.0,11.586568,2.2825294,1,4921.841343164444,ENSG00000170365
ENSG00000256061,4924.0,11.581936,5.0279946,1,4922.841806411743,ENSG00000256061
ENSG00000188483,4925.0,11.581563,2.6677897,1,4923.841843724251,ENSG00000188483
ENSG00000163528,4926.0,11.575758,4.6720405,1,4924.842424154282,ENSG00000163528
ENSG00000204439,4927.0,11.570872,2.7094436,1,4925.84291279316,ENSG00000204439
ENSG00000160087,4928.0,11.570613,2.9321244,1,4926.842938661575,ENSG00000160087
ENSG00000130811,4929.0,11.569785,12.704402,1,4927.843021512032,ENSG00000130811
ENSG00000007062,4930.0,11.563733,6.17102,1,4928.843626737595,ENSG00000007062
ENSG00000129933,4931.0,11.561177,3.3756962,1,4929.843882322311,ENSG00000129933
ENSG00000164070,4932.0,11.560876,5.2689686,1,4930.843912363052,ENSG00000164070
ENSG00000167522,4933.0,11.55957,2.737128,1,4931.844043016434,ENSG00000167522
ENSG00000011347,4934.0,11.552399,6.4794087,1,4932.84476017952,ENSG00000011347
ENSG00000044446,4935.0,11.548065,2.3057466,1,4933.845193505287,ENSG00000044446
ENSG00000030066,4936.0,11.544383,3.2705028,1,4934.845561742783,ENSG00000030066
ENSG00000188021,4937.0,11.54353,2.8649874,1,4935.845646977425,ENSG00000188021
ENSG00000104812,4938.0,11.542411,2.910214,1,4936.845758914948,ENSG00000104812
ENSG00000173588,4939.0,11.541328,3.3311396,1,4937.845867156982,ENSG00000173588
ENSG00000003756,4940.0,11.541255,5.182648,1,4938.845874547958,ENSG00000003756
ENSG00000176771,4941.0,11.540839,6.43996,1,4939.845916032791,ENSG00000176771
ENSG00000144357,4942.0,11.5387125,1.8746171,1,4940.846128702164,ENSG00000144357
ENSG00000159069,4943.0,11.536454,2.8797624,1,4941.846354603767,ENSG00000159069
ENSG00000143324,4944.0,11.535698,1.9851063,1,4942.846430182457,ENSG00000143324
ENSG00000172977,4945.0,11.5332985,3.8537235,1,4943.846670150757,ENSG00000172977
ENSG00000110274,4946.0,11.533258,2.071665,1,4944.846674203873,ENSG00000110274
ENSG00000115760,4947.0,11.531289,0.5766103,1,4945.846871137619,ENSG00000115760
ENSG00000188290,4948.0,11.525699,1.7313315,1,4946.847430109978,ENSG00000188290
ENSG00000234608,4949.0,11.525428,4.213728,1,4947.847457170486,ENSG00000234608
ENSG00000115750,4950.0,11.525085,3.7803953,1,4948.847491502762,ENSG00000115750
ENSG00000115241,4951.0,11.5216465,4.388021,1,4949.847835302353,ENSG00000115241
ENSG00000116954,4952.0,11.521498,2.0343175,1,4950.847850203514,ENSG00000116954
ENSG00000178467,4953.0,11.513155,0.51708347,1,4951.848684549332,ENSG00000178467
ENSG00000090857,4954.0,11.512258,2.6295555,1,4952.848774194717,ENSG00000090857
ENSG00000156113,4955.0,11.509935,1.3418258,1,4953.849006414413,ENSG00000156113
ENSG00000110921,4956.0,11.508248,4.1270695,1,4954.849175214768,ENSG00000110921
ENSG00000162642,4957.0,11.505993,3.672487,1,4955.849400758743,ENSG00000162642
ENSG00000132603,4958.0,11.505738,4.8137045,1,4956.849426150322,ENSG00000132603
ENSG00000004846,4959.0,11.504115,14.7024145,1,4957.849588513374,ENSG00000004846
ENSG00000108946,4960.0,11.497912,16.436289,1,4958.850208759308,ENSG00000108946
ENSG00000221821,4961.0,11.497868,2.6684315,1,4959.850213289261,ENSG00000221821
ENSG00000100979,4962.0,11.497741,9.83897,1,4960.850225925446,ENSG00000100979
ENSG00000227124,4963.0,11.495553,5.3373013,1,4961.850444674492,ENSG00000227124
ENSG00000116560,4964.0,11.494968,4.483592,1,4962.850503206253,ENSG00000116560
ENSG00000181350,4965.0,11.491705,5.805533,1,4963.850829482079,ENSG00000181350
ENSG00000198551,4966.0,11.484058,3.4664633,1,4964.851594209671,ENSG00000198551
ENSG00000159086,4967.0,11.483409,2.2965105,1,4965.8516590595245,ENSG00000159086
ENSG00000153904,4968.0,11.482094,4.6498966,1,4966.85179066658,ENSG00000153904
ENSG00000197261,4969.0,11.478668,5.1970563,1,4967.852133154869,ENSG00000197261
ENSG00000145780,4970.0,11.47828,2.440725,1,4968.8521720170975,ENSG00000145780
ENSG00000171928,4971.0,11.477408,3.922905,1,4969.852259159088,ENSG00000171928
ENSG00000213445,4972.0,11.469981,1.2866987,1,4970.853001832962,ENSG00000213445
ENSG00000186814,4973.0,11.469633,1.9395877,1,4971.853036642075,ENSG00000186814
ENSG00000136457,4974.0,11.468464,10.315764,1,4972.853153586388,ENSG00000136457
ENSG00000119986,4975.0,11.46821,5.921975,1,4973.853178977966,ENSG00000119986
ENSG00000116095,4976.0,11.465615,1.5896239,1,4974.85343849659,ENSG00000116095
ENSG00000125741,4977.0,11.464798,1.6895114,1,4975.853520154953,ENSG00000125741
ENSG00000135974,4978.0,11.463842,2.6567774,1,4976.853615760803,ENSG00000135974
ENSG00000133657,4979.0,11.462953,1.18525,1,4977.853704690933,ENSG00000133657
ENSG00000127955,4980.0,11.454267,9.085375,1,4978.854573369026,ENSG00000127955
ENSG00000033011,4981.0,11.446778,2.9980886,1,4979.855322122574,ENSG00000033011
ENSG00000165832,4982.0,11.446425,2.6215203,1,4980.855357408524,ENSG00000165832
ENSG00000186472,4983.0,11.445142,9.657378,1,4981.855485796928,ENSG00000186472
ENSG00000198874,4984.0,11.440526,2.2710388,1,4982.855947375298,ENSG00000198874
ENSG00000120370,4985.0,11.438718,3.6554985,1,4983.85612821579,ENSG00000120370
ENSG00000213246,4986.0,11.437723,5.5413265,1,4984.856227636337,ENSG00000213246
ENSG00000141965,4987.0,11.433989,2.635037,1,4985.856601119041,ENSG00000141965
ENSG00000100505,4988.0,11.431107,6.870396,1,4986.856889367104,ENSG00000100505
ENSG00000120696,4989.0,11.430137,3.225371,1,4987.856986284256,ENSG00000120696
ENSG00000197780,4990.0,11.427891,5.023112,1,4988.8572108745575,ENSG00000197780
ENSG00000142444,4991.0,11.422573,3.3081527,1,4989.857742667198,ENSG00000142444
ENSG00000114737,4992.0,11.4198885,1.1559048,1,4990.858011126518,ENSG00000114737
ENSG00000167741,4993.0,11.419479,1.6346915,1,4991.858052015305,ENSG00000167741
ENSG00000143951,4994.0,11.41816,3.8197887,1,4992.858183979988,ENSG00000143951
ENSG00000183421,4995.0,11.412322,13.774235,1,4993.858767747879,ENSG00000183421
ENSG00000166295,4996.0,11.409335,1.9451929,1,4994.859066486359,ENSG00000166295
ENSG00000115540,4997.0,11.404839,4.8198466,1,4995.859516143799,ENSG00000115540
ENSG00000164180,4998.0,11.402644,2.7823746,1,4996.859735608101,ENSG00000164180
ENSG00000110484,4999.0,11.401748,28.717749,1,4997.859825253487,SCGB2A2
ENSG00000164039,5000.0,11.397847,4.773353,1,4998.860215306282,ENSG00000164039
ENSG00000171766,5001.0,11.397619,0.56776,1,4999.860238075256,ENSG00000171766
ENSG00000165802,5002.0,11.395398,2.4620807,1,5000.860460162163,ENSG00000165802
ENSG00000167770,5003.0,11.394156,4.018796,1,5001.8605843782425,ENSG00000167770
ENSG00000167880,5004.0,11.390174,8.53832,1,5002.860982656479,ENSG00000167880
ENSG00000095787,5005.0,11.390131,2.8854406,1,5003.860986948013,ENSG00000095787
ENSG00000144535,5006.0,11.38949,3.2767682,1,5004.861050963402,ENSG00000144535
ENSG00000221867,5007.0,11.386955,11.755285,1,5005.861304521561,ENSG00000221867
ENSG00000143850,5008.0,11.386689,5.213318,1,5006.861331105232,ENSG00000143850
ENSG00000157227,5009.0,11.385004,0.9670162,1,5007.861499547958,ENSG00000157227
ENSG00000131148,5010.0,11.384562,4.0893383,1,5008.861543893814,ENSG00000131148
ENSG00000135750,5011.0,11.380814,5.5411735,1,5009.86191868782,ENSG00000135750
ENSG00000240405,5012.0,11.379908,10.884431,1,5010.8620092868805,ENSG00000240405
ENSG00000147883,5013.0,11.370796,4.917308,1,5011.8629204034805,ENSG00000147883
ENSG00000138433,5014.0,11.370187,2.8435123,1,5012.862981319428,ENSG00000138433
ENSG00000137558,5015.0,11.365726,10.095266,1,5013.863427400589,ENSG00000137558
ENSG00000099290,5016.0,11.364297,3.0845582,1,5014.863570332527,ENSG00000099290
ENSG00000197296,5017.0,11.360796,5.687593,1,5015.863920450211,ENSG00000197296
ENSG00000065135,5018.0,11.359427,3.7237725,1,5016.864057302475,ENSG00000065135
ENSG00000225973,5019.0,11.357364,3.6006002,1,5017.864263653755,ENSG00000225973
ENSG00000099991,5020.0,11.356617,2.2904336,1,5018.86433827877,ENSG00000099991
ENSG00000251580,5021.0,11.356511,3.9643817,1,5019.864348888397,ENSG00000251580
ENSG00000174165,5022.0,11.355426,1.6775081,1,5020.864457368851,ENSG00000174165
ENSG00000170955,5023.0,11.350938,4.771597,1,5021.864906191826,ENSG00000170955
ENSG00000130816,5024.0,11.348262,3.2261858,1,5022.865173816681,ENSG00000130816
ENSG00000076706,5025.0,11.3434305,8.274371,1,5023.865656971932,ENSG00000076706
ENSG00000082258,5026.0,11.339032,2.7005558,1,5024.866096735001,ENSG00000082258
ENSG00000082458,5027.0,11.331302,1.7945741,1,5025.866869807243,ENSG00000082458
ENSG00000134769,5028.0,11.328911,5.5427017,1,5026.867108941078,ENSG00000134769
ENSG00000131051,5029.0,11.326827,13.84682,1,5027.867317318916,ENSG00000131051
ENSG00000185621,5030.0,11.323519,5.8408165,1,5028.867648124695,ENSG00000185621
ENSG00000142168,5031.0,11.320701,14.607598,1,5029.867929935455,ENSG00000142168
ENSG00000028310,5032.0,11.318856,2.4247842,1,5030.868114352226,ENSG00000028310
ENSG00000139974,5033.0,11.317147,5.517945,1,5031.868285298348,ENSG00000139974
ENSG00000117523,5034.0,11.314165,8.992196,1,5032.868583440781,ENSG00000117523
ENSG00000125247,5035.0,11.313806,3.850451,1,5033.868619441986,ENSG00000125247
ENSG00000135473,5036.0,11.3102045,4.033767,1,5034.86897957325,ENSG00000135473
ENSG00000160294,5037.0,11.309836,2.2083204,1,5035.86901640892,ENSG00000160294
ENSG00000140043,5038.0,11.309502,4.5581846,1,5036.869049787521,ENSG00000140043
ENSG00000213281,5039.0,11.30552,6.25931,1,5037.8694479465485,ENSG00000213281
ENSG00000169813,5040.0,11.303131,11.105492,1,5038.869686841965,ENSG00000169813
ENSG00000129071,5041.0,11.300516,0.96857196,1,5039.869948387146,ENSG00000129071
ENSG00000165282,5042.0,11.299212,1.8610406,1,5040.870078802109,ENSG00000165282
ENSG00000156521,5043.0,11.295341,0.709241,1,5041.870465993881,ENSG00000156521
ENSG00000198730,5044.0,11.291912,2.9989183,1,5042.870808839798,ENSG00000198730
ENSG00000122692,5045.0,11.2850685,3.8872068,1,5043.87149310112,ENSG00000122692
ENSG00000011275,5046.0,11.282738,1.633256,1,5044.87172627449,ENSG00000011275
ENSG00000163083,5047.0,11.279434,4.035392,1,5045.872056603432,ENSG00000163083
ENSG00000119630,5048.0,11.2794,7.495062,1,5046.872060060501,ENSG00000119630
ENSG00000130787,5049.0,11.27888,1.7725592,1,5047.872112035751,ENSG00000130787
ENSG00000165240,5050.0,11.277062,2.530541,1,5048.872293710709,ENSG00000165240
ENSG00000079150,5051.0,11.275803,6.0837317,1,5049.872419714928,ENSG00000079150
ENSG00000099804,5052.0,11.275055,2.4491484,1,5050.872494459152,ENSG00000099804
ENSG00000140259,5053.0,11.273113,3.1413815,1,5051.872688651085,ENSG00000140259
ENSG00000157895,5054.0,11.271872,3.2093465,1,5052.872812867165,ENSG00000157895
ENSG00000038002,5055.0,11.2715645,2.6049209,1,5053.872843503952,ENSG00000038002
ENSG00000169902,5056.0,11.270549,5.0366955,1,5054.872945070267,ENSG00000169902
ENSG00000174748,5057.0,11.269982,176.3469,1,5055.873001813889,ENSG00000174748
ENSG00000188636,5058.0,11.266163,3.2842095,1,5056.873383760452,ENSG00000188636
ENSG00000179933,5059.0,11.2658,5.067551,1,5057.873420000076,ENSG00000179933
ENSG00000078061,5060.0,11.264753,2.246391,1,5058.8735246658325,ENSG00000078061
ENSG00000081277,5061.0,11.26414,8.311175,1,5059.873585939407,ENSG00000081277
ENSG00000147439,5062.0,11.262821,5.233765,1,5060.873717904091,ENSG00000147439
ENSG00000041982,5063.0,11.262581,5.095055,1,5061.873741865158,ENSG00000041982
ENSG00000152256,5064.0,11.262402,2.8716145,1,5062.873759865761,ENSG00000152256
ENSG00000166685,5065.0,11.256934,4.2354836,1,5063.874306559563,ENSG00000166685
ENSG00000213160,5066.0,11.256099,4.2975755,1,5064.874390125275,ENSG00000213160
ENSG00000164347,5067.0,11.254476,4.7978806,1,5065.874552488327,ENSG00000164347
ENSG00000183891,5068.0,11.25394,2.9207,1,5066.874606013298,ENSG00000183891
ENSG00000133961,5069.0,11.248504,1.6807629,1,5067.875149607658,ENSG00000133961
ENSG00000139410,5070.0,11.247885,3.8757296,1,5068.87521147728,ENSG00000139410
ENSG00000089248,5071.0,11.245781,7.5699167,1,5069.875421881676,ENSG00000089248
ENSG00000135966,5072.0,11.239747,2.9105704,1,5070.876025319099,ENSG00000135966
ENSG00000198948,5073.0,11.238615,7.801303,1,5071.876138448715,ENSG00000198948
ENSG00000215790,5074.0,11.2385645,2.267359,1,5072.876143574715,ENSG00000215790
ENSG00000160785,5075.0,11.236118,3.2549007,1,5073.876388192177,ENSG00000160785
ENSG00000118508,5076.0,11.234739,5.099342,1,5074.876526117325,ENSG00000118508
ENSG00000070367,5077.0,11.2338,3.7706196,1,5075.876620054245,ENSG00000070367
ENSG00000175215,5078.0,11.226303,2.7301676,1,5076.877369642258,ENSG00000175215
ENSG00000164171,5079.0,11.224972,3.3335605,1,5077.877502799034,ENSG00000164171
ENSG00000196865,5080.0,11.219971,1.8420124,1,5078.878002882004,ENSG00000196865
ENSG00000102048,5081.0,11.211504,11.217243,1,5079.878849625588,ENSG00000102048
ENSG00000136758,5082.0,11.21101,2.1910055,1,5080.878898978233,ENSG00000136758
ENSG00000091542,5083.0,11.210432,2.4064667,1,5081.878956794739,ENSG00000091542
ENSG00000170745,5084.0,11.20524,4.9798417,1,5082.879475951195,ENSG00000170745
ENSG00000166886,5085.0,11.204547,3.7878036,1,5083.879545331001,ENSG00000166886
ENSG00000101152,5086.0,11.204085,1.7611945,1,5084.879591464996,ENSG00000101152
ENSG00000166136,5087.0,11.204016,9.317801,1,5085.879598379135,ENSG00000166136
ENSG00000198265,5088.0,11.202193,3.516553,1,5086.879780650139,ENSG00000198265
ENSG00000182108,5089.0,11.200306,2.1601067,1,5087.879969358444,ENSG00000182108
ENSG00000163331,5090.0,11.199772,8.164002,1,5088.880022764206,ENSG00000163331
ENSG00000101138,5091.0,11.198447,4.6931553,1,5089.880155324936,ENSG00000101138
ENSG00000111785,5092.0,11.196316,3.7902076,1,5090.880368471146,ENSG00000111785
ENSG00000171953,5093.0,11.196216,4.403142,1,5091.880378484726,ENSG00000171953
ENSG00000215305,5094.0,11.195714,4.5175486,1,5092.880428552628,ENSG00000215305
ENSG00000114739,5095.0,11.194457,5.5776944,1,5093.880554318428,ENSG00000114739
ENSG00000058056,5096.0,11.19221,3.6561651,1,5094.880779027939,ENSG00000058056
ENSG00000242028,5097.0,11.191959,5.7381353,1,5095.88080406189,ENSG00000242028
ENSG00000255857,5098.0,11.188501,2.8116105,1,5096.881149888039,ENSG00000255857
ENSG00000154080,5099.0,11.187708,15.083275,1,5097.881229162216,ENSG00000154080
ENSG00000041880,5100.0,11.183539,2.9144242,1,5098.881646037102,ENSG00000041880
ENSG00000109171,5101.0,11.181574,2.2025495,1,5099.88184261322,ENSG00000109171
ENSG00000165097,5102.0,11.180066,3.56164,1,5100.881993412972,ENSG00000165097
ENSG00000263956,5103.0,11.179377,2.9889576,1,5101.882062315941,ENSG00000263956
ENSG00000151348,5104.0,11.179265,4.079531,1,5102.882073521614,ENSG00000151348
ENSG00000128513,5105.0,11.177532,3.6799207,1,5103.882246732712,ENSG00000128513
ENSG00000174227,5106.0,11.175967,4.101597,1,5104.882403254509,ENSG00000174227
ENSG00000162769,5107.0,11.174937,1.601404,1,5105.882506251335,ENSG00000162769
ENSG00000107521,5108.0,11.173113,3.9983046,1,5106.882688760757,ENSG00000107521
ENSG00000006468,5109.0,11.168692,4.3170714,1,5107.883130788803,ENSG00000006468
ENSG00000178188,5110.0,11.165808,1.5662411,1,5108.883419275284,ENSG00000178188
ENSG00000089682,5111.0,11.165482,1.8066558,1,5109.88345181942,ENSG00000089682
ENSG00000059691,5112.0,11.165421,5.015403,1,5110.883457899094,ENSG00000059691
ENSG00000154803,5113.0,11.164955,4.478384,1,5111.883504509926,ENSG00000154803
ENSG00000180098,5114.0,11.161791,2.7208495,1,5112.88382089138,ENSG00000180098
ENSG00000114670,5115.0,11.160268,6.4242992,1,5113.883973240852,ENSG00000114670
ENSG00000163069,5116.0,11.155406,3.057642,1,5114.884459376335,ENSG00000163069
ENSG00000181690,5117.0,11.152068,6.139934,1,5115.884793162346,ENSG00000181690
ENSG00000122971,5118.0,11.148136,3.2415621,1,5116.885186433792,ENSG00000122971
ENSG00000174796,5119.0,11.145955,2.513591,1,5117.885404467583,ENSG00000174796
ENSG00000174749,5120.0,11.145134,2.392752,1,5118.885486602783,ENSG00000174749
ENSG00000145945,5121.0,11.145078,2.5987408,1,5119.88549220562,ENSG00000145945
ENSG00000138050,5122.0,11.143951,2.4042594,1,5120.885604858398,ENSG00000138050
ENSG00000107897,5123.0,11.143766,2.0692058,1,5121.885623335838,ENSG00000107897
ENSG00000112357,5124.0,11.138074,4.0895977,1,5122.886192560196,ENSG00000112357
ENSG00000127870,5125.0,11.137084,2.2813146,1,5123.886291623116,ENSG00000127870
ENSG00000235173,5126.0,11.134839,3.91886,1,5124.886516094208,ENSG00000235173
ENSG00000168754,5127.0,11.131971,8.932917,1,5125.886802911758,ENSG00000168754
ENSG00000100485,5128.0,11.123491,1.8178389,1,5126.887650847435,ENSG00000100485
ENSG00000119446,5129.0,11.116223,3.2796886,1,5127.888377666473,ENSG00000119446
ENSG00000141429,5130.0,11.115582,1.437116,1,5128.888441801071,ENSG00000141429
ENSG00000077157,5131.0,11.111983,2.3232954,1,5129.888801693916,ENSG00000077157
ENSG00000006210,5132.0,11.10976,4.838091,1,5130.889024019241,ENSG00000006210
ENSG00000135945,5133.0,11.106738,2.3930633,1,5131.88932621479,ENSG00000135945
ENSG00000219545,5134.0,11.104436,3.4760964,1,5132.8895564079285,ENSG00000219545
ENSG00000046651,5135.0,11.102615,1.0327846,1,5133.889738440514,ENSG00000046651
ENSG00000021776,5136.0,11.102272,1.7176198,1,5134.889772772789,ENSG00000021776
ENSG00000156239,5137.0,11.101222,3.6233878,1,5135.889877796173,ENSG00000156239
ENSG00000021762,5138.0,11.098878,2.4269612,1,5136.890112161636,ENSG00000021762
ENSG00000052795,5139.0,11.098085,3.3868654,1,5137.890191435814,ENSG00000052795
ENSG00000151726,5140.0,11.093308,2.8289888,1,5138.890669107437,ENSG00000151726
ENSG00000105607,5141.0,11.091697,2.6174746,1,5139.890830278397,ENSG00000105607
ENSG00000107651,5142.0,11.090116,2.8477805,1,5140.890988469124,ENSG00000107651
ENSG00000130309,5143.0,11.087874,2.7997506,1,5141.891212582588,ENSG00000130309
ENSG00000173914,5144.0,11.087264,3.1317213,1,5142.891273617744,ENSG00000173914
ENSG00000215375,5145.0,11.082845,3.9263058,1,5143.891715526581,ENSG00000215375
ENSG00000172425,5146.0,11.081539,8.457516,1,5144.891846060753,ENSG00000172425
ENSG00000104756,5147.0,11.080706,1.4193095,1,5145.891929388046,ENSG00000104756
