gene_symbol,ensembl_id_x,category_major,category_minor,methods_present,aggregate_rank,aggregate_score,bio_relevance_score_0to5,rationale_short,spatial_suitability,pct_expr,mean_expr,gini_proxy,ensembl_id_y,aggregate_score_y,DE_Immune,DE_Malignant,HVG,SpaPROS,scGeneFit,RandomForest,methods_count
STAT4,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
KRAS,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
AXIN2,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
CCNE2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
STAT5B,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
FOXO4,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
SOS2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
AXL,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
FLT1,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
MYCN,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TGFBR2,,Cancer_pathways,TGFb,,,,0.961634406218818,TGFb,Yes,,,,,,0,0,0,0,0,0,0
SOX2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
EPHA2,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
SPRY2,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
FGFR3,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
STAT1,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
PIK3R2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
DLL3,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
TGFB3,,Cancer_pathways,TGFb,,,,0.961634406218818,TGFb,Yes,,,,,,0,0,0,0,0,0,0
ERBB3,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
FGFR2,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
PIK3CA,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
MYC,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MAPK14,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
HRAS,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
GLI2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
FGFR1,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
LRP6,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
FZD7,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
NTRK3,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
PIK3CB,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
DLL4,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
KIT,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
RASA1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PIK3CG,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
SHC1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PIK3R3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MTOR,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
TSC2,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
GRB2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MAPK3,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
FZD6,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
MAPK9,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MAP2K3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IRS1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
EPHA4,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
MAP2K1,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
RAD52,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
HSP90B1,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
CDK4,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
ATF3,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
CCNB1,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
MKI67,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
XRCC5,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MCM5,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
LIG1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
HSPA1B,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
ORC5,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
XRCC4,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CHEK1,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
MDC1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
RAD1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
AURKB,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
PPP1R15A,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MCM2,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
RAD51,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
PRKDC,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MRE11A,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
PARP2,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
CHEK2,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
NFE2L2,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
HSPB8,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
BRIP1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CCNA1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
HSPH1,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
PMS2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TOP2A,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
CCNA2,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
DDIT3,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
CDT1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ATF6,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
XRCC2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CDK1,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
RAD54L,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
LIG4,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PPP1R15B,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
POLK,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CDC6,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
XRCC3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ATM,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
ORC6,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ORC3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
AURKA,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
RPA2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
POLH,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
BRCA1,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
MLH1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
LIG3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ATF4,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
MSH2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
HUS1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
XRCC1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CDK6,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
BUB1B,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
ATR,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
FOSB,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
RAD50,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
FANCD2,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
RPA1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MCM7,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
PCNA,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
H2AFX,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
CCNB2,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
HIF1A,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
RAD17,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ORC4,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MSH6,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CDKN1A,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
HSF1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CDK2,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
BUB1,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
ORC2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PARP1,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
ORC1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
EXO1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PLK1,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
POLQ,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MCM6,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
MCM4,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
BRCA2,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
CDC7,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
HSPB2,,CellCycle_DDR_Stress,Stress_Senescence,,,,0.6868817187277272,Stress Senescence,Yes,,,,,,0,0,0,0,0,0,0
MCM3,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
ITGA3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
EGLN2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ITGB3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
LDHA,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MUC1,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
VEGFB,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,,,0.8242580624732727,Hypoxia Angiogenesis,Yes,,,,,,0,0,0,0,0,0,0
ZEB2,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
LAMC1,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,,,0.8242580624732727,ECM Fibroblast,Yes,,,,,,0,0,0,0,0,0,0
LAMA4,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,,,0.8242580624732727,ECM Fibroblast,Yes,,,,,,0,0,0,0,0,0,0
EGLN1,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,,,0.8242580624732727,Hypoxia Angiogenesis,Yes,,,,,,0,0,0,0,0,0,0
TIMP2,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,,,0.8242580624732727,ECM Fibroblast,Yes,,,,,,0,0,0,0,0,0,0
VEGFC,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,,,0.8242580624732727,Hypoxia Angiogenesis,Yes,,,,,,0,0,0,0,0,0,0
PGF,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,,,0.8242580624732727,Hypoxia Angiogenesis,Yes,,,,,,0,0,0,0,0,0,0
MMP14,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,,,0.8242580624732727,ECM Fibroblast,Yes,,,,,,0,0,0,0,0,0,0
LAMA2,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,,,0.8242580624732727,ECM Fibroblast,Yes,,,,,,0,0,0,0,0,0,0
P4HA2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ITGA2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TWIST2,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
KRT20,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
CDH2,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
LAMB1,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,,,0.8242580624732727,ECM Fibroblast,Yes,,,,,,0,0,0,0,0,0,0
LOXL2,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,ECM_Fibroblast,,,,0.8242580624732727,ECM Fibroblast,Yes,,,,,,0,0,0,0,0,0,0
ITGA5,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
ITGB5,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ZEB1,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
ITGA1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TEK,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,,,0.8242580624732727,Hypoxia Angiogenesis,Yes,,,,,,0,0,0,0,0,0,0
TWIST1,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
VEGFA,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,,,0.8242580624732727,Hypoxia Angiogenesis,Yes,,,,,,0,0,0,0,0,0,0
EPCAM,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
PDGFA,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,,,0.8242580624732727,Hypoxia Angiogenesis,Yes,,,,,,0,0,0,0,0,0,0
P4HA1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PDK3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PDGFB,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,,,0.8242580624732727,Hypoxia Angiogenesis,Yes,,,,,,0,0,0,0,0,0,0
ANGPT1,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,Hypoxia_Angiogenesis,,,,0.8242580624732727,Hypoxia Angiogenesis,Yes,,,,,,0,0,0,0,0,0,0
CDH1,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
SNAI1,,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,,,0.8242580624732727,EMT Epithelial,Yes,,,,,,0,0,0,0,0,0,0
PDK1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ITGAV,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
EGLN3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
P4HB,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ENTPD1,,Other,Other,,,,,,,,,,,,0,0,0,0,0,0,0
NT5E,,Other,Other,,,,,,,,,,,,0,0,0,0,0,0,0
ICOSLG,,Other,Other,,,,,,,,,,,,0,0,0,0,0,0,0
CLEC4C,,Other,Other,,,,,,,,,,,,0,0,0,0,0,0,0
