gene,score
ENSG00000000005,
ENSG00000228903,
ENSG00000223959,
ENSG00000101280,
ENSG00000196588,
ENSG00000188100,
ENSG00000105492,
ENSG00000186162,
ENSG00000285967,
ENSG00000213373,
ENSG00000139537,
ENSG00000240429,
ENSG00000213759,
ENSG00000225756,
ENSG00000002726,
ENSG00000250620,
ENSG00000168405,
ENSG00000150244,
ENSG00000232613,
ENSG00000057149,
ENSG00000257122,
ENSG00000259225,
ENSG00000133624,
ENSG00000169894,
ENSG00000070019,
ENSG00000234068,
ENSG00000116176,
ENSG00000167531,
ENSG00000270505,
ENSG00000188293,
ENSG00000204019,
ENSG00000241295,
ENSG00000132855,
ENSG00000163421,
ENSG00000234585,
ENSG00000124780,
ENSG00000228451,
ENSG00000125337,
ENSG00000140950,
ENSG00000267757,
ENSG00000163499,
ENSG00000185485,
ENSG00000242580,
ENSG00000238105,
ENSG00000235065,
ENSG00000137251,
ENSG00000211805,
ENSG00000259577,
ENSG00000231292,
ENSG00000124205,
ENSG00000171956,
ENSG00000260549,
ENSG00000124568,
ENSG00000211725,
ENSG00000055957,
ENSG00000054803,
ENSG00000225630,
ENSG00000235621,
ENSG00000171199,
ENSG00000158485,
ENSG00000260231,
ENSG00000242193,
ENSG00000226287,
ENSG00000224490,
ENSG00000220804,
ENSG00000185986,
ENSG00000222020,
ENSG00000203756,
ENSG00000102837,
ENSG00000167524,
ENSG00000268804,
ENSG00000211642,
ENSG00000183775,
ENSG00000253818,
ENSG00000243264,
ENSG00000146085,
ENSG00000158104,
ENSG00000179406,
ENSG00000166670,
ENSG00000205784,
ENSG00000226221,
ENSG00000227145,
ENSG00000276597,
ENSG00000063015,
ENSG00000266079,
ENSG00000175003,
ENSG00000264538,
ENSG00000211645,
ENSG00000100665,
ENSG00000233093,
ENSG00000231682,
ENSG00000132437,
ENSG00000169994,
ENSG00000244363,
ENSG00000236977,
ENSG00000214176,
ENSG00000168269,
ENSG00000104327,
ENSG00000147003,
ENSG00000254211,
ENSG00000117834,
ENSG00000152578,
ENSG00000228794,
ENSG00000282122,
ENSG00000181195,
ENSG00000143167,
ENSG00000007216,
ENSG00000151704,
ENSG00000204020,
ENSG00000253691,
ENSG00000155918,
ENSG00000115194,
ENSG00000292372,
ENSG00000144290,
ENSG00000115361,
ENSG00000205771,
ENSG00000152779,
ENSG00000149124,
ENSG00000186301,
ENSG00000231711,
ENSG00000225138,
ENSG00000257335,
ENSG00000101883,
ENSG00000178464,
ENSG00000185275,
ENSG00000129965,
ENSG00000241127,
ENSG00000163207,
ENSG00000091181,
ENSG00000225224,
ENSG00000241794,
ENSG00000169194,
ENSG00000263417,
ENSG00000271178,
ENSG00000178162,
ENSG00000157322,
ENSG00000148600,
ENSG00000223662,
ENSG00000162344,
ENSG00000100448,
ENSG00000150756,
ENSG00000122711,
ENSG00000237973,
ENSG00000157152,
ENSG00000240370,
ENSG00000274286,
ENSG00000213553,
ENSG00000224958,
ENSG00000225950,
ENSG00000235613,
ENSG00000210196,
ENSG00000211658,
ENSG00000259092,
ENSG00000250366,
ENSG00000241229,
ENSG00000169877,
ENSG00000108342,
ENSG00000157005,
ENSG00000280543,
ENSG00000169224,
ENSG00000140839,
ENSG00000236709,
ENSG00000169509,
ENSG00000231205,
ENSG00000168065,
ENSG00000225447,
ENSG00000228782,
ENSG00000241635,
ENSG00000234335,
ENSG00000261520,
ENSG00000146151,
ENSG00000124721,
ENSG00000204542,
ENSG00000083097,
ENSG00000135346,
ENSG00000187527,
ENSG00000202538,
ENSG00000237170,
ENSG00000213860,
ENSG00000234956,
ENSG00000113492,
ENSG00000088340,
ENSG00000238269,
ENSG00000148965,
ENSG00000171643,
ENSG00000237949,
ENSG00000253234,
ENSG00000236801,
ENSG00000213700,
ENSG00000118520,
ENSG00000183506,
ENSG00000263590,
ENSG00000198077,
ENSG00000159251,
ENSG00000211813,
ENSG00000239948,
ENSG00000197444,
ENSG00000225972,
ENSG00000123405,
