gene,gene_nr,selection,rank,marker_rank,tree_rank,importance_score,pca_score,pre_selected,prior_selected,pca_selected,celltypes_DE_1vsall,celltypes_DE_specific,celltypes_DE,celltypes_marker,list_only_ct_marker,required_marker,required_list_marker
ENSG00000203414,1699,False,,,,,0.0031247862097684956,False,False,False,,,,,False,False,False
ENSG00000255071,1700,False,,,,,0.0031030916549579938,False,False,False,,,,,False,False,False
ENSG00000257666,1701,False,,,,,0.003098225016701969,False,False,False,,,,,False,False,False
ENSG00000248626,1702,False,,,,,0.0030888307916272888,False,False,False,,,,,False,False,False
ENSG00000228590,1703,False,,,,,0.003077188514785646,False,False,False,,,,,False,False,False
ENSG00000234572,1704,False,,,,,0.003068190324429027,False,False,False,,,,,False,False,False
ENSG00000243227,1705,False,,,,,0.0030665056967418745,False,False,False,,,,,False,False,False
ENSG00000122043,1706,False,,,,,0.003056080793221674,False,False,False,,,,,False,False,False
ENSG00000234782,1707,False,,,,,0.0030524144725768486,False,False,False,,,,,False,False,False
ENSG00000225079,1708,False,,,,,0.0030457686963872733,False,False,False,,,,,False,False,False
ENSG00000242493,1709,False,,,,,0.003043004769263983,False,False,False,,,,,False,False,False
ENSG00000163464,1710,False,,,,,0.003021551189895627,False,False,False,,,,,False,False,False
ENSG00000267712,1711,False,,,,,0.0030211594008793087,False,False,False,,,,,False,False,False
ENSG00000196565,1712,False,,,,,0.0030134402155966356,False,False,False,,,,,False,False,False
ENSG00000053328,1713,False,,,,,0.003008816196336578,False,False,False,,,,,False,False,False
ENSG00000184374,1714,False,,,,,0.002990812043239389,False,False,False,,,,,False,False,False
ENSG00000001626,1715,False,,,,,0.0029811180167737994,False,False,False,,,,,False,False,False
ENSG00000232429,1716,False,,,,,0.002976843726530655,False,False,False,,,,,False,False,False
ENSG00000243592,1717,False,,,,,0.0029759673553694625,False,False,False,,,,,False,False,False
ENSG00000232439,1718,False,,,,,0.0029647963034687133,False,False,False,,,,,False,False,False
ENSG00000254326,1719,False,,,,,0.002963739258602525,False,False,False,,,,,False,False,False
ENSG00000220583,1720,False,,,,,0.002961227932816039,False,False,False,,,,,False,False,False
ENSG00000143536,1721,False,,,,,0.0029607731989484557,False,False,False,,,,,False,False,False
ENSG00000213231,1722,False,,,,,0.002940830623773054,False,False,False,,,,,False,False,False
ENSG00000130368,1723,False,,,,,0.002925633378654614,False,False,False,,,,,False,False,False
ENSG00000283047,1724,False,,,,,0.002916700382945692,False,False,False,,,,,False,False,False
ENSG00000268940,1725,False,,,,,0.0029109624144267863,False,False,False,,,,,False,False,False
ENSG00000213693,1726,False,,,,,0.002909775260083755,False,False,False,,,,,False,False,False
ENSG00000233732,1727,False,,,,,0.0028891203827185775,False,False,False,,,,,False,False,False
ENSG00000259699,1728,False,,,,,0.002881428825119693,False,False,False,,,,,False,False,False
ENSG00000211639,1729,False,,,,,0.002870258819506174,False,False,False,,,,,False,False,False
ENSG00000171595,1730,False,,,,,0.0028597796735021974,False,False,False,,,,,False,False,False
ENSG00000251513,1731,False,,,,,0.0028507198486317936,False,False,False,,,,,False,False,False
ENSG00000243544,1732,False,,,,,0.002843993658059719,False,False,False,,,,,False,False,False
ENSG00000229132,1733,False,,,,,0.0028427559657464153,False,False,False,,,,,False,False,False
ENSG00000233266,1734,False,,,,,0.0028329241014641055,False,False,False,,,,,False,False,False
ENSG00000236804,1735,False,,,,,0.0028310683515493282,False,False,False,,,,,False,False,False
ENSG00000211838,1736,False,,,,,0.0028306500524802334,False,False,False,,,,,False,False,False
ENSG00000211675,1737,False,,,,,0.0028165681259582362,False,False,False,,,,,False,False,False
ENSG00000240225,1738,False,,,,,0.002810569458461777,False,False,False,,,,,False,False,False
ENSG00000243964,1739,False,,,,,0.0027979692622009727,False,False,False,,,,,False,False,False
ENSG00000198744,1740,False,,,,,0.0027906896573312552,False,False,False,,,,,False,False,False
ENSG00000186235,1741,False,,,,,0.0027884206358608937,False,False,False,,,,,False,False,False
ENSG00000283293,1742,False,,,,,0.0027847320842117286,False,False,False,,,,,False,False,False
ENSG00000241941,1743,False,,,,,0.0027808727434113023,False,False,False,,,,,False,False,False
ENSG00000234851,1744,False,,,,,0.0027703256746170477,False,False,False,,,,,False,False,False
ENSG00000281560,1745,False,,,,,0.002767700796481774,False,False,False,,,,,False,False,False
ENSG00000257718,1746,False,,,,,0.002767480926698843,False,False,False,,,,,False,False,False
ENSG00000131142,1747,False,,,,,0.0027660587660728536,False,False,False,,,,,False,False,False
ENSG00000211715,1748,False,,,,,0.0027605777835307804,False,False,False,,,,,False,False,False
ENSG00000163501,1749,False,,,,,0.0027595058161805903,False,False,False,,,,,False,False,False
ENSG00000211731,1750,False,,,,,0.0027402071176833654,False,False,False,,,,,False,False,False
ENSG00000125804,1751,False,,,,,0.0027310064028065015,False,False,False,,,,,False,False,False
ENSG00000281183,1752,False,,,,,0.002729661668282603,False,False,False,,,,,False,False,False
ENSG00000201221,1753,False,,,,,0.0027251221577487394,False,False,False,,,,,False,False,False
ENSG00000211597,1754,False,,,,,0.002713470197288227,False,False,False,,,,,False,False,False
ENSG00000182566,1755,False,,,,,0.0027123167148574018,False,False,False,,,,,False,False,False
ENSG00000253883,1756,False,,,,,0.0027094634369970384,False,False,False,,,,,False,False,False
ENSG00000225920,1757,False,,,,,0.0027047246045699062,False,False,False,,,,,False,False,False
ENSG00000215414,1758,False,,,,,0.0026922308206983273,False,False,False,,,,,False,False,False
ENSG00000186895,1759,False,,,,,0.0026921989859762293,False,False,False,,,,,False,False,False
ENSG00000242358,1760,False,,,,,0.002687198429215461,False,False,False,,,,,False,False,False
ENSG00000259337,1761,False,,,,,0.002686236090895685,False,False,False,,,,,False,False,False
ENSG00000252118,1762,False,,,,,0.002685814803477941,False,False,False,,,,,False,False,False
ENSG00000224281,1763,False,,,,,0.0026839882498534665,False,False,False,,,,,False,False,False
ENSG00000204653,1764,False,,,,,0.0026663651879089674,False,False,False,,,,,False,False,False
ENSG00000242294,1765,False,,,,,0.002666000917306837,False,False,False,,,,,False,False,False
ENSG00000186652,1766,False,,,,,0.002662675851501228,False,False,False,,,,,False,False,False
ENSG00000242571,1767,False,,,,,0.002659204745384474,False,False,False,,,,,False,False,False
ENSG00000252311,1768,False,,,,,0.002658483986213175,False,False,False,,,,,False,False,False
ENSG00000283698,1769,False,,,,,0.0026520589649326708,False,False,False,,,,,False,False,False
ENSG00000149021,1770,False,,,,,0.0026494245503083497,False,False,False,,,,,False,False,False
ENSG00000237238,1771,False,,,,,0.0026450218207651342,False,False,False,,,,,False,False,False
ENSG00000178343,1772,False,,,,,0.00264385988171932,False,False,False,,,,,False,False,False
ENSG00000215105,1773,False,,,,,0.002640826789390029,False,False,False,,,,,False,False,False
ENSG00000235374,1774,False,,,,,0.0026314894415342665,False,False,False,,,,,False,False,False
ENSG00000270472,1775,False,,,,,0.002623302931778245,False,False,False,,,,,False,False,False
ENSG00000233325,1776,False,,,,,0.002622540082858986,False,False,False,,,,,False,False,False
ENSG00000257048,1777,False,,,,,0.002620913707046281,False,False,False,,,,,False,False,False
ENSG00000206579,1778,False,,,,,0.002614808572200716,False,False,False,,,,,False,False,False
ENSG00000225067,1779,False,,,,,0.0026102595325897746,False,False,False,,,,,False,False,False
ENSG00000253709,1780,False,,,,,0.0025977706858399973,False,False,False,,,,,False,False,False
ENSG00000251348,1781,False,,,,,0.0025902267552202155,False,False,False,,,,,False,False,False
ENSG00000211667,1782,False,,,,,0.0025775036042583964,False,False,False,,,,,False,False,False
ENSG00000210112,1783,False,,,,,0.0025689496800983965,False,False,False,,,,,False,False,False
ENSG00000241120,1784,False,,,,,0.002557306151816509,False,False,False,,,,,False,False,False
ENSG00000101342,1785,False,,,,,0.002554859464813835,False,False,False,,,,,False,False,False
ENSG00000101441,1786,False,,,,,0.0025527273122958128,False,False,False,,,,,False,False,False
ENSG00000250959,1787,False,,,,,0.002550919672125098,False,False,False,,,,,False,False,False
ENSG00000243560,1788,False,,,,,0.002541544234753574,False,False,False,,,,,False,False,False
ENSG00000123454,1789,False,,,,,0.002540376963472295,False,False,False,,,,,False,False,False
ENSG00000241233,1790,False,,,,,0.0025324611604143955,False,False,False,,,,,False,False,False
ENSG00000107147,1791,False,,,,,0.0025322333520344936,False,False,False,,,,,False,False,False
ENSG00000257906,1792,False,,,,,0.002530313590989673,False,False,False,,,,,False,False,False
ENSG00000239218,1793,False,,,,,0.0025222304704361174,False,False,False,,,,,False,False,False
ENSG00000228649,1794,False,,,,,0.0025214280940911065,False,False,False,,,,,False,False,False
ENSG00000237106,1795,False,,,,,0.0025165009492632605,False,False,False,,,,,False,False,False
ENSG00000132446,1796,False,,,,,0.0025155927513034865,False,False,False,,,,,False,False,False
ENSG00000270467,1797,False,,,,,0.0025142984872760545,False,False,False,,,,,False,False,False
ENSG00000215244,1798,False,,,,,0.0024977706766717966,False,False,False,,,,,False,False,False
ENSG00000203865,1799,False,,,,,0.002493572199010944,False,False,False,,,,,False,False,False
ENSG00000242170,1800,False,,,,,0.0024912707569228437,False,False,False,,,,,False,False,False
ENSG00000134538,1801,False,,,,,0.0024893206789652063,False,False,False,,,,,False,False,False
ENSG00000242808,1802,False,,,,,0.0024885619689011995,False,False,False,,,,,False,False,False
ENSG00000237674,1803,False,,,,,0.0024878692184364666,False,False,False,,,,,False,False,False
ENSG00000187682,1804,False,,,,,0.002481674362596955,False,False,False,,,,,False,False,False
ENSG00000237135,1805,False,,,,,0.002474616838794688,False,False,False,,,,,False,False,False
ENSG00000243175,1806,False,,,,,0.0024712341368604627,False,False,False,,,,,False,False,False
ENSG00000215544,1807,False,,,,,0.002468956899193981,False,False,False,,,,,False,False,False
ENSG00000101951,1808,False,,,,,0.0024605685021196182,False,False,False,,,,,False,False,False
ENSG00000064205,1809,False,,,,,0.0024599718543631497,False,False,False,,,,,False,False,False
ENSG00000260518,1810,False,,,,,0.0024482606307290587,False,False,False,,,,,False,False,False
ENSG00000265366,1811,False,,,,,0.002446288388005045,False,False,False,,,,,False,False,False
ENSG00000204685,1812,False,,,,,0.0024154021343862305,False,False,False,,,,,False,False,False
ENSG00000188996,1813,False,,,,,0.0024028975524112333,False,False,False,,,,,False,False,False
ENSG00000235029,1814,False,,,,,0.0023950515879121253,False,False,False,,,,,False,False,False
ENSG00000124391,1815,False,,,,,0.002344995968412617,False,False,False,,,,,False,False,False
ENSG00000178429,1816,False,,,,,0.0023421507507719254,False,False,False,,,,,False,False,False
ENSG00000249700,1817,False,,,,,0.0023400610396568594,False,False,False,,,,,False,False,False
ENSG00000255587,1818,False,,,,,0.002331193566537958,False,False,False,,,,,False,False,False
ENSG00000212743,1819,False,,,,,0.0023246218186328306,False,False,False,,,,,False,False,False
ENSG00000234028,1820,False,,,,,0.002320084882129005,False,False,False,,,,,False,False,False
ENSG00000205922,1821,False,,,,,0.0023172392974760117,False,False,False,,,,,False,False,False
ENSG00000261704,1822,False,,,,,0.002306818620823974,False,False,False,,,,,False,False,False
ENSG00000246560,1823,False,,,,,0.002305234900780072,False,False,False,,,,,False,False,False
ENSG00000233328,1824,False,,,,,0.0023020793532510576,False,False,False,,,,,False,False,False
ENSG00000255319,1825,False,,,,,0.002301216719123469,False,False,False,,,,,False,False,False
ENSG00000164129,1826,False,,,,,0.0022982631766351883,False,False,False,,,,,False,False,False
ENSG00000198618,1827,False,,,,,0.0022965250481637002,False,False,False,,,,,False,False,False
ENSG00000116996,1828,False,,,,,0.00228167426098267,False,False,False,,,,,False,False,False
ENSG00000259590,1829,False,,,,,0.0022732288071100914,False,False,False,,,,,False,False,False
ENSG00000181541,1830,False,,,,,0.002264063820911035,False,False,False,,,,,False,False,False
ENSG00000267083,1831,False,,,,,0.002263079559643212,False,False,False,,,,,False,False,False
ENSG00000179766,1832,False,,,,,0.002261948065324868,False,False,False,,,,,False,False,False
ENSG00000267123,1833,False,,,,,0.002256577915059277,False,False,False,,,,,False,False,False
ENSG00000283050,1834,False,,,,,0.002251510092981338,False,False,False,,,,,False,False,False
ENSG00000122136,1835,False,,,,,0.002247283895841188,False,False,False,,,,,False,False,False
ENSG00000204767,1836,False,,,,,0.0022425286798259583,False,False,False,,,,,False,False,False
ENSG00000211857,1837,False,,,,,0.002238861507488542,False,False,False,,,,,False,False,False
ENSG00000260265,1838,False,,,,,0.002231578741584125,False,False,False,,,,,False,False,False
ENSG00000249649,1839,False,,,,,0.0022176271332612213,False,False,False,,,,,False,False,False
ENSG00000251994,1840,False,,,,,0.002212223924955226,False,False,False,,,,,False,False,False
ENSG00000230409,1841,False,,,,,0.002210920758108811,False,False,False,,,,,False,False,False
ENSG00000211837,1842,False,,,,,0.0021997587501996173,False,False,False,,,,,False,False,False
ENSG00000211958,1843,False,,,,,0.0021997030758460112,False,False,False,,,,,False,False,False
ENSG00000275549,1844,False,,,,,0.0021976910431384888,False,False,False,,,,,False,False,False
ENSG00000253734,1845,False,,,,,0.0021949238771583083,False,False,False,,,,,False,False,False
ENSG00000234785,1846,False,,,,,0.002190017229325189,False,False,False,,,,,False,False,False
ENSG00000200156,1847,False,,,,,0.0021895671824701908,False,False,False,,,,,False,False,False
ENSG00000223729,1848,False,,,,,0.002187034023969797,False,False,False,,,,,False,False,False
ENSG00000161912,1849,False,,,,,0.002186166879564147,False,False,False,,,,,False,False,False
ENSG00000232022,1850,False,,,,,0.002173641965491802,False,False,False,,,,,False,False,False
ENSG00000227560,1851,False,,,,,0.002172859336446031,False,False,False,,,,,False,False,False
ENSG00000240233,1852,False,,,,,0.002168679478822567,False,False,False,,,,,False,False,False
ENSG00000116748,1853,False,,,,,0.0021645142374405245,False,False,False,,,,,False,False,False
ENSG00000073754,1854,False,,,,,0.0021593269027626576,False,False,False,,,,,False,False,False
ENSG00000134193,1855,False,,,,,0.0021562229577757656,False,False,False,,,,,False,False,False
ENSG00000225511,1856,False,,,,,0.0021552053765754994,False,False,False,,,,,False,False,False
ENSG00000214433,1857,False,,,,,0.0021503681768960366,False,False,False,,,,,False,False,False
ENSG00000181074,1858,False,,,,,0.0021479076316665686,False,False,False,,,,,False,False,False
ENSG00000228589,1859,False,,,,,0.002141965175989739,False,False,False,,,,,False,False,False
ENSG00000225423,1860,False,,,,,0.002135388328891339,False,False,False,,,,,False,False,False
ENSG00000110680,1861,False,,,,,0.00213004355103587,False,False,False,,,,,False,False,False
ENSG00000229703,1862,False,,,,,0.0021232475986928782,False,False,False,,,,,False,False,False
ENSG00000238063,1863,False,,,,,0.002113480812440642,False,False,False,,,,,False,False,False
ENSG00000279873,1864,False,,,,,0.0021110023874122527,False,False,False,,,,,False,False,False
ENSG00000213411,1865,False,,,,,0.0021057759483636457,False,False,False,,,,,False,False,False
